Date,UAI,NDVI
2020-01-01,MCDA UAI 1,0.6355393497757849
2020-01-01,MCDA UAI 2,0.6602721345940108
2020-01-01,MCDA UAI 3,0.7482934592645244
2020-01-01,MCDA UAI 4,0.7304203703703704
2020-01-01,MCDA UAI 5,
2020-02-01,MCDA UAI 1,0.6298942093975434
2020-02-01,MCDA UAI 2,0.6069842588494214
2020-02-01,MCDA UAI 3,0.7101123679332703
2020-02-01,MCDA UAI 4,0.6768796296296297
2020-02-01,MCDA UAI 5,
2020-03-01,MCDA UAI 1,0.5510380649249366
2020-03-01,MCDA UAI 2,0.5884603518972072
2020-03-01,MCDA UAI 3,0.701536716750701
2020-03-01,MCDA UAI 4,0.7148833333333334
2020-03-01,MCDA UAI 5,
2020-04-01,MCDA UAI 1,0.5624738964710468
2020-04-01,MCDA UAI 2,0.5855797830572632
2020-04-01,MCDA UAI 3,0.6844593732038952
2020-04-01,MCDA UAI 4,0.7066268518518519
2020-04-01,MCDA UAI 5,
2020-05-01,MCDA UAI 1,0.5203297887827388
2020-05-01,MCDA UAI 2,0.555974648096341
2020-05-01,MCDA UAI 3,0.6380694821399441
2020-05-01,MCDA UAI 4,0.6558987654320987
2020-05-01,MCDA UAI 5,
2020-06-01,MCDA UAI 1,0.4369827130044845
2020-06-01,MCDA UAI 2,0.5144055739371921
2020-06-01,MCDA UAI 3,0.5983783629232299
2020-06-01,MCDA UAI 4,0.6252472222222222
2020-06-01,MCDA UAI 5,
2020-07-01,MCDA UAI 1,0.38940756872684745
2020-07-01,MCDA UAI 2,0.45502976408775975
2020-07-01,MCDA UAI 3,0.5519109738361746
2020-07-01,MCDA UAI 4,0.588175925925926
2020-07-01,MCDA UAI 5,
2020-08-01,MCDA UAI 1,0.3698139491128876
2020-08-01,MCDA UAI 2,0.42650821635472175
2020-08-01,MCDA UAI 3,0.4899661813546763
2020-08-01,MCDA UAI 4,0.566575925925926
2020-08-01,MCDA UAI 5,
2020-09-01,MCDA UAI 1,0.36394904464807953
2020-09-01,MCDA UAI 2,0.4264128028991071
2020-09-01,MCDA UAI 3,0.48796817347332744
2020-09-01,MCDA UAI 4,0.5636027777777777
2020-09-01,MCDA UAI 5,
2020-10-01,MCDA UAI 1,0.40047858062000385
2020-10-01,MCDA UAI 2,0.4624060474865613
2020-10-01,MCDA UAI 3,0.5844973751115458
2020-10-01,MCDA UAI 4,0.5939324074074074
2020-10-01,MCDA UAI 5,
2020-11-01,MCDA UAI 1,0.45355632806914925
2020-11-01,MCDA UAI 2,0.5328197951723662
2020-11-01,MCDA UAI 3,0.663848963763647
2020-11-01,MCDA UAI 4,0.6309098765432098
2020-11-01,MCDA UAI 5,
2020-12-01,MCDA UAI 1,0.5304594570091636
2020-12-01,MCDA UAI 2,0.6612520142731567
2020-12-01,MCDA UAI 3,0.7501124907628867
2020-12-01,MCDA UAI 4,0.7436592592592592
2020-12-01,MCDA UAI 5,
2021-01-01,MCDA UAI 1,0.652688526028466
2021-01-01,MCDA UAI 2,0.6806349817230306
2021-01-01,MCDA UAI 3,0.7339607235921806
2021-01-01,MCDA UAI 4,0.6820074074074074
2021-01-01,MCDA UAI 5,
2021-02-01,MCDA UAI 1,0.6000187892376683
2021-02-01,MCDA UAI 2,0.6272324773828485
2021-02-01,MCDA UAI 3,0.7000286312481103
2021-02-01,MCDA UAI 4,0.6777342592592593
2021-02-01,MCDA UAI 5,
2021-03-01,MCDA UAI 1,0.5463237209982454
2021-03-01,MCDA UAI 2,0.6158355200633708
2021-03-01,MCDA UAI 3,0.7182170396378412
2021-03-01,MCDA UAI 4,0.7262268518518519
2021-03-01,MCDA UAI 5,
2021-04-01,MCDA UAI 1,0.6038831949047897
2021-04-01,MCDA UAI 2,0.6145432694679017
2021-04-01,MCDA UAI 3,0.6953278147316886
2021-04-01,MCDA UAI 4,0.6812938271604937
2021-04-01,MCDA UAI 5,
2021-05-01,MCDA UAI 1,0.5422644579840127
2021-05-01,MCDA UAI 2,0.5790690818265275
2021-05-01,MCDA UAI 3,0.6528244760965947
2021-05-01,MCDA UAI 4,0.6591490740740741
2021-05-01,MCDA UAI 5,
2021-06-01,MCDA UAI 1,0.4506983564047575
2021-06-01,MCDA UAI 2,0.5191613713037427
2021-06-01,MCDA UAI 3,0.601233883938122
2021-06-01,MCDA UAI 4,0.6331842592592594
2021-06-01,MCDA UAI 5,
2021-07-01,MCDA UAI 1,0.3907294355624879
2021-07-01,MCDA UAI 2,0.4618487373558134
2021-07-01,MCDA UAI 3,0.561759824943519
2021-07-01,MCDA UAI 4,0.6160203703703704
2021-07-01,MCDA UAI 5,
2021-08-01,MCDA UAI 1,0.3702194180152076
2021-08-01,MCDA UAI 2,0.4294935688971515
2021-08-01,MCDA UAI 3,0.5008224629716567
2021-08-01,MCDA UAI 4,0.5819638888888888
2021-08-01,MCDA UAI 5,
2021-09-01,MCDA UAI 1,0.36176963248196536
2021-09-01,MCDA UAI 2,0.42336662318950996
2021-09-01,MCDA UAI 3,0.48723369548383394
2021-09-01,MCDA UAI 4,0.5447203703703704
2021-09-01,MCDA UAI 5,
2021-10-01,MCDA UAI 1,0.35521813088971227
2021-10-01,MCDA UAI 2,0.4305594575668105
2021-10-01,MCDA UAI 3,0.5440878856786036
2021-10-01,MCDA UAI 4,0.5813345679012346
2021-10-01,MCDA UAI 5,
2021-11-01,MCDA UAI 1,0.41352161434977575
2021-11-01,MCDA UAI 2,0.5033455826648837
2021-11-01,MCDA UAI 3,0.6275015022382946
2021-11-01,MCDA UAI 4,0.6432453703703704
2021-11-01,MCDA UAI 5,
2021-12-01,MCDA UAI 1,0.4712767566777149
2021-12-01,MCDA UAI 2,0.5927872036176257
2021-12-01,MCDA UAI 3,0.6969337178790637
2021-12-01,MCDA UAI 4,0.6571305555555556
2021-12-01,MCDA UAI 5,
2022-01-01,MCDA UAI 1,0.5106180590758435
2022-01-01,MCDA UAI 2,0.6364786625230522
2022-01-01,MCDA UAI 3,0.7006257307827507
2022-01-01,MCDA UAI 4,0.692
2022-01-01,MCDA UAI 5,
2022-02-01,MCDA UAI 1,0.5888902271397934
2022-02-01,MCDA UAI 2,0.6397422104483685
2022-02-01,MCDA UAI 3,0.7190330421625298
2022-02-01,MCDA UAI 4,0.7095888888888888
2022-02-01,MCDA UAI 5,
2022-03-01,MCDA UAI 1,0.6685030132579448
2022-03-01,MCDA UAI 2,0.669875147648129
2022-03-01,MCDA UAI 3,0.7426280660450452
2022-03-01,MCDA UAI 4,0.7074203703703704
2022-03-01,MCDA UAI 5,
2022-04-01,MCDA UAI 1,0.6003402118671607
2022-04-01,MCDA UAI 2,0.6505025937463488
2022-04-01,MCDA UAI 3,0.7252570970927176
2022-04-01,MCDA UAI 4,0.7317444444444445
2022-04-01,MCDA UAI 5,
2022-05-01,MCDA UAI 1,0.5643324858646911
2022-05-01,MCDA UAI 2,0.6139939767952607
2022-05-01,MCDA UAI 3,0.6831909088506675
2022-05-01,MCDA UAI 4,0.7017490740740742
2022-05-01,MCDA UAI 5,
2022-06-01,MCDA UAI 1,0.4899280775979723
2022-06-01,MCDA UAI 2,0.5485385076850171
2022-06-01,MCDA UAI 3,0.6255792537421643
2022-06-01,MCDA UAI 4,0.6490203703703704
2022-06-01,MCDA UAI 5,
2022-07-01,MCDA UAI 1,0.4257348401247806
2022-07-01,MCDA UAI 2,0.4847617002697918
2022-07-01,MCDA UAI 3,0.5842058950472347
2022-07-01,MCDA UAI 4,0.5905435185185185
2022-07-01,MCDA UAI 5,
2022-08-01,MCDA UAI 1,0.33209677519984404
2022-08-01,MCDA UAI 2,0.42137173428800107
2022-08-01,MCDA UAI 3,0.4987702577172604
2022-08-01,MCDA UAI 4,0.5227814814814815
2022-08-01,MCDA UAI 5,
2022-09-01,MCDA UAI 1,0.33534685513745377
2022-09-01,MCDA UAI 2,0.3995786008936752
2022-09-01,MCDA UAI 3,0.46307889171868233
2022-09-01,MCDA UAI 4,0.5028324074074073
2022-09-01,MCDA UAI 5,
2022-10-01,MCDA UAI 1,0.3427290400987849
2022-10-01,MCDA UAI 2,0.3948514119161197
2022-10-01,MCDA UAI 3,0.49288562681659054
2022-10-01,MCDA UAI 4,0.47340123456790106
2022-10-01,MCDA UAI 5,
2022-11-01,MCDA UAI 1,0.42406883213101987
2022-11-01,MCDA UAI 2,0.526137574114411
2022-11-01,MCDA UAI 3,0.6360609725701452
2022-11-01,MCDA UAI 4,0.5548638888888889
2022-11-01,MCDA UAI 5,
2022-12-01,MCDA UAI 1,0.5380769438487036
2022-12-01,MCDA UAI 2,0.6531273335178676
2022-12-01,MCDA UAI 3,0.7227616686538044
2022-12-01,MCDA UAI 4,0.7649305555555556
2022-12-01,MCDA UAI 5,
2023-01-01,MCDA UAI 1,0.5664224039773835
2023-01-01,MCDA UAI 2,0.6647750540910465
2023-01-01,MCDA UAI 3,0.7459300758635447
2023-01-01,MCDA UAI 4,0.7304157407407408
2023-01-01,MCDA UAI 5,
2023-02-01,MCDA UAI 1,0.6078236683564048
2023-02-01,MCDA UAI 2,0.6246447042822054
2023-02-01,MCDA UAI 3,0.7143778907550216
2023-02-01,MCDA UAI 4,0.7386194444444445
2023-02-01,MCDA UAI 5,
2023-03-01,MCDA UAI 1,0.5912675453304738
2023-03-01,MCDA UAI 2,0.618298211500506
2023-03-01,MCDA UAI 3,0.7107241902562282
2023-03-01,MCDA UAI 4,0.7182361111111111
2023-03-01,MCDA UAI 5,
2023-04-01,MCDA UAI 1,0.582441419379996
2023-04-01,MCDA UAI 2,0.6043824193416117
2023-04-01,MCDA UAI 3,0.6981108098257147
2023-04-01,MCDA UAI 4,0.716525925925926
2023-04-01,MCDA UAI 5,
2023-05-01,MCDA UAI 1,0.5650755078962765
2023-05-01,MCDA UAI 2,0.5995292839678877
2023-05-01,MCDA UAI 3,0.6739845508907674
2023-05-01,MCDA UAI 4,0.7073842592592593
2023-05-01,MCDA UAI 5,
2023-06-01,MCDA UAI 1,0.4630271563657633
2023-06-01,MCDA UAI 2,0.5415032487211716
2023-06-01,MCDA UAI 3,0.6216085417286361
2023-06-01,MCDA UAI 4,0.6717972222222222
2023-06-01,MCDA UAI 5,
2023-07-01,MCDA UAI 1,0.40650924741665045
2023-07-01,MCDA UAI 2,0.46898556714301187
2023-07-01,MCDA UAI 3,0.5668469210119383
2023-07-01,MCDA UAI 4,0.6127453703703705
2023-07-01,MCDA UAI 5,
2023-08-01,MCDA UAI 1,0.34920419087541443
2023-08-01,MCDA UAI 2,0.4325212397259271
2023-08-01,MCDA UAI 3,0.5035334867115865
2023-08-01,MCDA UAI 4,0.5733231481481482
2023-08-01,MCDA UAI 5,
2023-09-01,MCDA UAI 1,0.3519961493468512
2023-09-01,MCDA UAI 2,0.42427652438893354
2023-09-01,MCDA UAI 3,0.4891573483896818
2023-09-01,MCDA UAI 4,0.5262851851851853
2023-09-01,MCDA UAI 5,
2023-10-01,MCDA UAI 1,0.40423517904724793
2023-10-01,MCDA UAI 2,0.4572437118459184
2023-10-01,MCDA UAI 3,0.5703287485629112
2023-10-01,MCDA UAI 4,0.5781592592592592
2023-10-01,MCDA UAI 5,
2023-11-01,MCDA UAI 1,0.5151070345096511
2023-11-01,MCDA UAI 2,0.5855445699363896
2023-11-01,MCDA UAI 3,0.6942551053878818
2023-11-01,MCDA UAI 4,0.5827962962962963
2023-11-01,MCDA UAI 5,
2023-12-01,MCDA UAI 1,0.6079803879898619
2023-12-01,MCDA UAI 2,0.6507298759368618
2023-12-01,MCDA UAI 3,0.7050163097032086
2023-12-01,MCDA UAI 4,0.7656749999999999
2023-12-01,MCDA UAI 5,
2024-01-01,MCDA UAI 1,0.627092282121271
2024-01-01,MCDA UAI 2,0.6214231730238151
2024-01-01,MCDA UAI 3,0.6830521294768955
2024-01-01,MCDA UAI 4,0.7207046296296297
2024-01-01,MCDA UAI 5,
2024-02-01,MCDA UAI 1,0.6390402261649444
2024-02-01,MCDA UAI 2,0.630517309031005
2024-02-01,MCDA UAI 3,0.7229455503138839
2024-02-01,MCDA UAI 4,0.6144537037037037
2024-02-01,MCDA UAI 5,
2024-03-01,MCDA UAI 1,0.6163698566972117
2024-03-01,MCDA UAI 2,0.670768881410059
2024-03-01,MCDA UAI 3,0.7424978331813273
2024-03-01,MCDA UAI 4,0.7248361111111111
2024-03-01,MCDA UAI 5,
2024-04-01,MCDA UAI 1,0.6139668804835251
2024-04-01,MCDA UAI 2,0.6338514950636297
2024-04-01,MCDA UAI 3,0.700655113229903
2024-04-01,MCDA UAI 4,0.7012194444444444
2024-04-01,MCDA UAI 5,
2024-05-01,MCDA UAI 1,0.5402445960876064
2024-05-01,MCDA UAI 2,0.5691812077308394
2024-05-01,MCDA UAI 3,0.6442660141648006
2024-05-01,MCDA UAI 4,0.6686604938271604
2024-05-01,MCDA UAI 5,
